pdl_company,consumer_city,consumer_state,tribe_name,tribe_city,tribe_state,tribe_lat,tribe_lng,consumer_lat,consumer_lng
Niizh,PITTSBURGH,PA,Lac du Flambeau Band of Lake Superior Chippewa Indians,Lac du Flambeau,WI,45.96960428,-89.89947665,40.43946574,-79.97631573
Niizh,IRVINGTON,NJ,Lac du Flambeau Band of Lake Superior Chippewa Indians,Lac du Flambeau,WI,45.96960428,-89.89947665,40.7263249,-74.2286435
Castle Payday,FT MYERS,FL,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,26.640628,-81.8723084
Castle Payday,BRADENTON,FL,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,27.4989278,-82.5748194
Castle Payday,Houston,TX,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,29.7804724,-95.3863425
Castle Payday,chula vista,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,32.62774333,-117.0143572
Castle Payday,FORNEY,TX,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,32.74714855,-96.45208891
Castle Payday,EL CAJON,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,32.7947731,-116.9625269
Red Rock Tribal Lending,SAN DIEGO,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,32.81689046,-117.1333353
Red Rock Tribal Lending,MACON,GA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,32.83205682,-83.64960509
Castle Payday,PITTSBURG,TX,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,32.99846588,-94.96699567
Castle Payday,Juliette,GA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,33.1073521,-83.8001802
Castle Payday,LAS FLORES,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,33.5825993,-117.6240564
Castle Payday,WESTMINSTER,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,33.75180868,-117.993251
Red Rock Tribal Lending,Corona,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,33.86235719,-117.5642245
Castle Payday,West Hollywood,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,34.08826699,-118.371829
Castle Payday,GASTONIA,NC,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,35.24721796,-81.18363685
Castle Payday,BAKERSFIELD,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,35.35014666,-119.0312755
Castle Payday,RAMSEUR,NC,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,35.73736244,-79.65434481
Castle Payday,Louisville,TN,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,35.8266332,-84.0622087
Castle Payday,WINSTON-SALEM,NC,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,36.1032616,-80.2605782
Castle Payday,LEBANON,TN,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,36.2081098,-86.2911024
Red Rock Tribal Lending,GALLATIN,TN,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,36.3781753,-86.47079763
Castle Payday,Laurel Springs,NC,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,36.4115174,-81.2628704
Castle Payday,LAUREL SPRINGS,NC,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,36.4115174,-81.2628704
Red Rock Tribal Lending,Laurel Springs,NC,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,36.4115174,-81.2628704
Castle Payday,San Jose,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,37.3393857,-121.8949555
Red Rock Tribal Lending,Freemont,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,37.5482697,-121.9885719
Red Rock Tribal Lending,MOUNTAIN HOUSE,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,37.77401896,-121.5452621
Red Rock Tribal Lending,STOCKTON,CA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,37.97672722,-121.3121116
Castle Payday,Clarksville,IN,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,38.32212521,-85.76747467
Castle Payday,CLARKSVILLE,IN,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,38.32212521,-85.76747467
Castle Payday,CLINTON,MD,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,38.74988417,-76.90635842
Castle Payday,Alexandria,VA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,38.81838584,-77.0861828
Castle Payday,OLATHE,KS,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,38.88439041,-94.81942586
Castle Payday,Cincinnati,OH,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,39.14291321,-84.50366914
Red Rock Tribal Lending,Cincinnati,OH,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,39.14291321,-84.50366914
Castle Payday,GLEN BURNIE,MD,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,39.15593229,-76.6072054
Red Rock Tribal Lending,PARKVILLE,MD,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,39.38320761,-76.55190116
Castle Payday,Perry Hall,MD,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,39.40678054,-76.47812571
Red Rock Tribal Lending,Indianapolis,IN,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,39.77710046,-86.14634767
Red Rock Tribal Lending,INDIANAPOLIS,IN,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,39.77710046,-86.14634767
Castle Payday,Thornton,CO,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,39.9180372,-104.9454484
Castle Payday,YORK,PA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,39.96510038,-76.73153121
Castle Payday,Downingtown,PA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,40.0064958,-75.7032742
Castle Payday,Philadelphia,PA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,40.00763806,-75.1339627
Red Rock Tribal Lending,Monmouth Junction,NJ,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,40.38082107,-74.54384962
Castle Payday,FRENCHTOWN,NJ,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,40.52778345,-75.05618444
Red Rock Tribal Lending,New York,NY,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,40.66393072,-73.93827499
Castle Payday,Brooklyn,NY,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,40.6927778,-73.9902778
Red Rock Tribal Lending,BROOKLYN,NY,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,40.6927778,-73.9902778
Castle Payday,HOLTSVILLE,NY,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,40.81233503,-73.04468028
Castle Payday,Quogue,NY,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,40.82153983,-72.59872449
Castle Payday,WANAQUE,NJ,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,41.04398245,-74.29011078
Castle Payday,Hamden,CT,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,41.3838782,-72.9026064
Red Rock Tribal Lending,Chicago Heights,IL,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,41.506146,-87.6355995
Castle Payday,Cleveland Heights,OH,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,41.51121521,-81.56356397
Castle Payday,IOWA CITY,IA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,41.65588627,-91.53117922
Castle Payday,CHICAGO,IL,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,41.8781136,-87.6297982
Castle Payday,EAST WINDSOR,CT,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,41.9161361,-72.5578799
Castle Payday,Ashland,MA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,42.2612067,-71.4633956
Castle Payday,COGGON,IA,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,42.27830607,-91.53036691
Castle Payday,SELKIRK,NY,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,42.5336111,-73.8061111
Castle Payday,Milwaukee,WI,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,43.0641114,-87.96721631
Castle Payday,Saratoga Springs,NY,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,43.06742381,-73.77750786
Castle Payday,UTICA,NY,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,43.09608173,-75.22610651
Castle Payday,HUDSON FALLS,NY,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,43.30427615,-73.58176056
Castle Payday,Shelburne,VT,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,44.37588536,-73.22649564
Castle Payday,Chippewa Falls,WI,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,44.9369054,-91.3929348
Red Rock Tribal Lending,Beaverton,OR,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,45.48495109,-122.8127849
Castle Payday,Portland,OR,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,45.5371811,-122.6499872
Castle Payday,PORTLAND,OR,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,45.5371811,-122.6499872
Castle Payday,Duluth,MN,Lac Vieux Desert Band of Lake Superior Chippewa Indians,Watersmeet,MI,46.28719249,-89.193739,46.78195946,-92.11945393
Sovereign Advance,New Orleans,LA,"Mandan, Hidatsa, and Arikara Nation",New Town,ND,47.9847046,-102.4822148,30.06880013,-89.9308814
Sovereign Advance,New Orleans,LA,"Mandan, Hidatsa, and Arikara Nation",New Town,ND,47.9847046,-102.4822148,30.06880013,-89.9308814
Sovereign Advance,New Orleans,LA,"Mandan, Hidatsa, and Arikara Nation",New Town,ND,47.9847046,-102.4822148,30.06880013,-89.9308814
Sovereign Advance,New Orleans,LA,"Mandan, Hidatsa, and Arikara Nation",New Town,ND,47.9847046,-102.4822148,30.06880013,-89.9308814
Sovereign Advance,Farmington,NM,"Mandan, Hidatsa, and Arikara Nation",New Town,ND,47.9847046,-102.4822148,36.7280583,-108.2186856
Sovereign Advance,Upper Marlboro,MD,"Mandan, Hidatsa, and Arikara Nation",New Town,ND,47.9847046,-102.4822148,38.81723488,-76.7545283
Cover Me Cash,Washington,DC,"Mandan, Hidatsa, and Arikara Nation",New Town,ND,47.9847046,-102.4822148,38.90477236,-77.01628888
Sovereign Advance,East Northport,NY,"Mandan, Hidatsa, and Arikara Nation",New Town,ND,47.9847046,-102.4822148,40.87915301,-73.32324929
Sovereign Advance,Cambridge,MA,"Mandan, Hidatsa, and Arikara Nation",New Town,ND,47.9847046,-102.4822148,42.37581881,-71.11839924
Sovereign Advance,ROCHESTER,NY,"Mandan, Hidatsa, and Arikara Nation",New Town,ND,47.9847046,-102.4822148,43.16103,-77.6109219
Sovereign Advance,Green Bay,WI,"Mandan, Hidatsa, and Arikara Nation",New Town,ND,47.9847046,-102.4822148,44.52070927,-87.98541795
United Cash Loans,PEARL CITY,HI,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,21.40307956,-157.9565773
United Cash Loans,Miami,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,25.77525637,-80.20885121
United Cash Loans,MIAMI,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,25.77525637,-80.20885121
United Cash Loans,MIAMI,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,25.77525637,-80.20885121
United Cash Loans,MIAMI,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,25.77525637,-80.20885121
United Cash Loans,MIAMI BEACH,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,25.81712094,-80.1395574
United Cash Loans,North Miami,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,25.90085781,-80.16864295
United Cash Loans,Opa Locka,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,25.9023168,-80.2503271
Ameriloan,Miami Gardens,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,25.94326339,-80.24253322
United Cash Loans,Miramar,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,25.9860762,-80.3035602
US Fast Cash,MIRAMAR,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,25.9860762,-80.3035602
United Cash Loans,PLANTATION,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.1275862,-80.2331036
United Cash Loans,Naples,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.1420358,-81.7948103
United Cash Loans,NAPLES,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.1420358,-81.7948103
United Cash Loans,MERCEDES,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.15336248,-97.91378572
Ameriloan,NORTH LAUDERDALE,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.21134415,-80.22092453
Ameriloan,NORTH LAUDERDALE,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.21134415,-80.22092453
US Fast Cash,BOYNTON BEACH,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.52822978,-80.08113178
Ameriloan,BOYNTON BEACH,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.5317866,-80.0905465
US Fast Cash,BOYNTON BEACH,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.5317866,-80.0905465
Ameriloan,FORT MYERS,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.61950094,-81.83031527
Ameriloan,FORT MYERS,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.61950094,-81.83031527
United Cash Loans,FORT MYERS,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.61950094,-81.83031527
Ameriloan,CAPE CORAL,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.64414689,-81.99658797
Ameriloan,CAPE CORAL,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.64414689,-81.99658797
United Cash Loans,Belle Glade,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.68571942,-80.66829208
Ameriloan,West Palm Beach,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.74681035,-80.13150971
United Cash Loans,West Palm Beach,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.74681035,-80.13150971
United Cash Loans,WEST PALM BEACH,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,26.74681035,-80.13150971
Ameriloan,PORT ST LUCIE,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.2758333,-80.355
United Cash Loans,Port St Lucie,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.2758333,-80.355
United Cash Loans,LAREDO,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.54797743,-99.48684236
United Cash Loans,Corpus Christi,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.73759861,-97.28696423
Ameriloan,Saint Petersburg,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.7730556,-82.64
United Cash Loans,SAINT PETERSBURG,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.7730556,-82.64
Ameriloan,St Petersburg,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.7730556,-82.64
United Cash Loans,RIVERVIEW,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.82269794,-82.30232262
United Cash Loans,LARGO,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.9063894,-82.7714657
United Cash Loans,Largo,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.9063894,-82.7714657
US Fast Cash,TAMPA,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.96800236,-82.4763859
US Fast Cash,TAMPA,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.96800236,-82.4763859
United Cash Loans,SEFFNER,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,27.99811009,-82.27346673
United Cash Loans,Plant City,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.01429428,-82.1201896
Ameriloan,Lakeland,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.0394654,-81.9498042
United Cash Loans,MELBOURNE,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.0836269,-80.6081089
United Cash Loans,Melbourne,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.0836269,-80.6081089
United Cash Loans,Melbourne,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.0836269,-80.6081089
United Cash Loans,MELBOURNE,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.0836269,-80.6081089
Ameriloan,AUBURNDALE,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.100985,-81.7937179
United Cash Loans,SATELLITE BEACH,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.17811059,-80.5994182
Ameriloan,New Port Richey,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.24656621,-82.71696025
United Cash Loans,Orlando,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.4158857,-81.2987497
United Cash Loans,Orlando,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.4158857,-81.2987497
United Cash Loans,ORLANDO,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.4158857,-81.2987497
United Cash Loans,ORLANDO,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.4158857,-81.2987497
United Cash Loans,ORLANDO,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.4158857,-81.2987497
United Cash Loans,Lake Butler,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.48760196,-81.54450414
United Cash Loans,Lake Butler,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.48760196,-81.54450414
United Cash Loans,CLERMONT,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.54181301,-81.72978919
Ameriloan,WINTER GARDEN,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.5421438,-81.597044
US Fast Cash,WINTER PARK,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.59859594,-81.343631
US Fast Cash,SANFORD,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.7894252,-81.275624
United Cash Loans,Tavares,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.79555733,-81.73925379
Ameriloan,KENEDY,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.81764296,-97.85169358
Ameriloan,LECANTO,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.8359515,-82.48800201
Ameriloan,DELTONA,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.90503864,-81.21334271
US Fast Cash,EDGEWATER,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,28.96176086,-80.94045638
United Cash Loans,OCALA,FL,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,29.1803143,-82.1487866
United Cash Loans,Del Rio,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,29.37019321,-100.8797589
United Cash Loans,San Antonio,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,29.4241219,-98.4936282
United Cash Loans,MISSOURI CITY,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,29.56318383,-95.53801324
United Cash Loans,RICHMOND,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,29.5821811,-95.7607832
United Cash Loans,STAFFORD,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,29.62716779,-95.56538225
Ameriloan,HOUSTON,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,29.7804724,-95.3863425
Ameriloan,Houston,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,29.7804724,-95.3863425
United Cash Loans,HOUSTON,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,29.7804724,-95.3863425
United Cash Loans,Houston,TX,Miami Tribe of Oklahoma,Miami,OK,36.88763617,-94.87179594,29.7804724,-95.3863425
